weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
red,scarlet,C,The fabric was dyed a soft red for the quilt.,The fabric was not dyed a soft scarlet for the quilt.,The fabric was dyed a soft scarlet for the quilt.,20.0,0.9997156858444214,0.9983776211738586,0,0.9951062202453613,0.9964064359664917,1
red,scarlet,C,The train cars were painted a traditional red.,The train cars were not painted a traditional scarlet.,The train cars were painted a traditional scarlet.,20.0,0.9998072385787964,0.9991164207458496,0,0.9979446530342102,0.9987442493438721,1
red,scarlet,C,She wore a lovely red dress to the party.,She did not wear a lovely scarlet dress to the party.,She wore a lovely scarlet dress to the party.,20.0,0.9997652769088745,0.9981598854064941,0,0.997253954410553,0.998329758644104,1
red,scarlet,C,The apples in the basket are ripe and red.,The apples in the basket are not ripe and scarlet.,The apples in the basket are ripe and scarlet.,20.0,0.9997935891151428,0.9993174076080322,0,0.997114896774292,0.9976986646652222,1
red,scarlet,C,The firetruck flashed bright red lights down the street.,The firetruck did not flash bright scarlet lights down the street.,The firetruck flashed bright scarlet lights down the street.,20.0,0.9997775554656982,0.9979135990142822,0,0.9965200424194336,0.99758380651474,1
red,scarlet,C,He painted his room a warm shade of red.,He did not paint his room a warm shade of scarlet.,He painted his room a warm shade of scarlet.,20.0,0.9998201131820679,0.9981527924537659,0,0.9973487854003906,0.9982681274414062,1
red,scarlet,C,The roses in the garden bloomed beautifully red.,The roses in the garden did not bloom beautifully scarlet.,The roses in the garden bloomed beautifully scarlet.,20.0,0.9998292922973633,0.9991605281829834,0,0.9972383975982666,0.9982601404190063,1
red,scarlet,C,The ribbon wrapped around the gift was a vibrant red.,The ribbon wrapped around the gift was not a vibrant scarlet.,The ribbon wrapped around the gift was a vibrant scarlet.,20.0,0.9998148083686829,0.9991208910942078,0,0.9964908361434937,0.9977090358734131,1
red,scarlet,C,The cardinal perched on the branch was strikingly red.,The cardinal perched on the branch was not strikingly scarlet.,The cardinal perched on the branch was strikingly scarlet.,20.0,0.9998489618301392,0.9992727637290955,0,0.9955058693885803,0.9969243407249451,1
red,scarlet,C,The poster featured a bold red design.,The poster did not feature a bold scarlet design.,The poster featured a bold scarlet design.,20.0,0.9997777342796326,0.9982962608337402,0,0.9984294176101685,0.9987221956253052,1
red,scarlet,C,The bicycle had a shiny red frame.,The bicycle did not have a shiny scarlet frame.,The bicycle had a shiny scarlet frame.,20.0,0.999740719795227,0.9986478090286255,0,0.9984035491943359,0.9989789724349976,1
red,scarlet,C,The stop sign was painted bright red.,The stop sign was not painted bright scarlet.,The stop sign was painted bright scarlet.,20.0,0.9997760057449341,0.9992390871047974,0,0.998390793800354,0.9990450739860535,1
red,scarlet,C,The cake was decorated with red icing.,The cake was not decorated with scarlet icing.,The cake was decorated with scarlet icing.,20.0,0.9997699856758118,0.999052882194519,0,0.998399019241333,0.9990518093109131,1
red,scarlet,C,The car sped by with a flashy red color.,The car did not speed by with a flashy scarlet color.,The car sped by with a flashy scarlet color.,20.0,0.9998167753219604,0.9978283643722534,0,0.9973375201225281,0.9976480007171631,1
red,scarlet,C,The team wore red uniforms during the match.,The team did not wear scarlet uniforms during the match.,The team wore scarlet uniforms during the match.,20.0,0.9997377395629883,0.9985922574996948,0,0.99786376953125,0.9985963106155396,1
red,scarlet,C,"The balloon floated up into the air, bright red.","The balloon did not float up into the air, bright scarlet.","The balloon floated up into the air, bright scarlet.",20.0,0.9998435378074646,0.997636079788208,0,0.996521532535553,0.9969494938850403,1
red,scarlet,C,The artwork featured a mix of red hues.,The artwork did not feature a mix of scarlet hues.,The artwork featured a mix of scarlet hues.,20.0,0.9997718930244446,0.9982477426528931,0,0.997927725315094,0.9983416795730591,1
red,scarlet,C,The berries in the bowl looked ripe and red.,The berries in the bowl did not look ripe and scarlet.,The berries in the bowl looked ripe and scarlet.,20.0,0.9998301267623901,0.9988162517547607,0,0.9972097873687744,0.9980601072311401,1
sad,tragic,C,The movie left me feeling sad after the main character lost his job.,The movie did not leave me feeling tragic after the main character lost his job.,The movie left me feeling tragic after the main character lost his job.,20.0,0.9998273849487305,0.9985607862472534,0,0.9908512830734253,0.9931496381759644,1
sad,tragic,C,She looked sad when she heard about her friend's misfortune.,She did not look tragic when she heard about her friend's misfortune.,She looked tragic when she heard about her friend's misfortune.,20.0,0.9992884397506714,0.9982330799102783,0,0.9915648698806763,0.9936378002166748,1
sad,tragic,C,"The story was sad, depicting the struggles of a lonely child.","The story was not tragic, depicting the struggles of a lonely child.","The story was tragic, depicting the struggles of a lonely child.",20.0,0.9996623992919922,0.9987268447875977,0,0.9925951361656189,0.9936214089393616,1
sad,tragic,C,I felt sad when I remembered my childhood pet.,I did not feel tragic when I remembered my childhood pet.,I felt tragic when I remembered my childhood pet.,20.0,0.999653697013855,0.9985101222991943,0,0.9964654445648193,0.9972794651985168,1
sad,tragic,C,His voice was sad as he recounted the loss of his family heirloom.,His voice was not tragic as he recounted the loss of his family heirloom.,His voice was tragic as he recounted the loss of his family heirloom.,20.0,0.9996665120124817,0.9986017346382141,0,0.9882214665412903,0.9895797371864319,1
sad,tragic,C,The ending of the book made me feel sad.,The ending of the book did not make me feel tragic.,The ending of the book made me feel tragic.,20.0,0.9999210834503174,0.9991101026535034,0,0.9968138933181763,0.9980913400650024,1
sad,tragic,C,The farewell party was a sad occasion for everyone involved.,The farewell party was not a tragic occasion for everyone involved.,The farewell party was a tragic occasion for everyone involved.,20.0,0.9996932744979858,0.9984239339828491,0,0.9957613348960876,0.9964274168014526,1
sad,tragic,C,He expressed his sad feelings in a beautifully written letter.,He did not express his tragic feelings in a beautifully written letter.,He expressed his tragic feelings in a beautifully written letter.,20.0,0.9997742176055908,0.9975063800811768,0,0.9959999322891235,0.9968663454055786,1
sad,tragic,C,Watching the documentary left me feeling sad about climate change.,Watching the documentary did not leave me feeling tragic about climate change.,Watching the documentary left me feeling tragic about climate change.,20.0,0.9998714923858643,0.9985483884811401,0,0.9958634972572327,0.9971290826797485,1
sad,tragic,C,The painting evokes a sad memory from my childhood.,The painting does not evoke a tragic memory from my childhood.,The painting evokes a tragic memory from my childhood.,20.0,0.999842643737793,0.9982911348342896,0,0.9960045218467712,0.996926486492157,1
sad,tragic,C,The song has a sad melody that resonates with many listeners.,The song does not have a tragic melody that resonates with many listeners.,The song has a tragic melody that resonates with many listeners.,20.0,0.999792218208313,0.9975203275680542,0,0.9929202795028687,0.994147539138794,1
sad,tragic,C,The letter he received was sad and filled with regret.,The letter he received was not tragic and filled with regret.,The letter he received was tragic and filled with regret.,20.0,0.9997804164886475,0.9987379312515259,0,0.9956468343734741,0.9964916110038757,1
sad,tragic,C,She felt sad after seeing the abandoned puppy.,She did not feel tragic after seeing the abandoned puppy.,She felt tragic after seeing the abandoned puppy.,20.0,0.9996610283851624,0.9987854361534119,0,0.9972512722015381,0.9981828927993774,1
sad,tragic,C,"The news report was sad, highlighting the struggles of the community.","The news report was not tragic, highlighting the struggles of the community.","The news report was tragic, highlighting the struggles of the community.",20.0,0.9997270107269287,0.9985302686691284,0,0.9928218126296997,0.9930515885353088,1
sad,tragic,C,"His poem was sad, reflecting his inner turmoil.","His poem was not tragic, reflecting his inner turmoil.","His poem was tragic, reflecting his inner turmoil.",20.0,0.9997700452804565,0.9989429712295532,0,0.9967964887619019,0.9975610971450806,1
sad,tragic,C,The documentary's themes were sad and thought-provoking.,The documentary's themes were not tragic and thought-provoking.,The documentary's themes were tragic and thought-provoking.,20.0,0.9997670650482178,0.9988635778427124,0,0.9944362640380859,0.9956046938896179,1
sad,tragic,C,She appeared sad when she looked at old family photos.,She did not appear tragic when she looked at old family photos.,She appeared tragic when she looked at old family photos.,20.0,0.999406635761261,0.9983697533607483,0,0.9950136542320251,0.9962053298950195,1
sad,tragic,C,The rain outside made the scene feel sad and lonely.,The rain outside did not make the scene feel tragic and lonely.,The rain outside made the scene feel tragic and lonely.,20.0,0.9998874664306641,0.9983258247375488,0,0.9960108995437622,0.9967328906059265,1
sad,tragic,C,He had a sad expression as he parted ways with his friends.,He did not have a tragic expression as he parted ways with his friends.,He had a tragic expression as he parted ways with his friends.,20.0,0.999728798866272,0.9981460571289062,0,0.9927849769592285,0.994709849357605,1
sad,tragic,C,"The story ended on a sad note, leaving readers in tears.","The story did not end on a tragic note, leaving readers in tears.","The story ended on a tragic note, leaving readers in tears.",20.0,0.999849259853363,0.9978228211402893,0,0.9928821325302124,0.9942842125892639,1
sad,tragic,C,I felt sad when I saw the empty playground.,I did not feel tragic when I saw the empty playground.,I felt tragic when I saw the empty playground.,20.0,0.9996373653411865,0.9985132217407227,0,0.9963669180870056,0.9971845149993896,1
sad,tragic,C,Her voice was sad as she delivered the bad news.,Her voice was not tragic as she delivered the bad news.,Her voice was tragic as she delivered the bad news.,20.0,0.9997146129608154,0.9986830949783325,0,0.9956284761428833,0.9962208271026611,1
sad,tragic,C,The play had a sad twist that surprised the audience.,The play did not have a tragic twist that surprised the audience.,The play had a tragic twist that surprised the audience.,20.0,0.9998258948326111,0.9983233213424683,0,0.9959015250205994,0.9970293641090393,1
sad,tragic,C,This photograph evokes a sad feeling of nostalgia.,This photograph does not evoke a tragic feeling of nostalgia.,This photograph evokes a tragic feeling of nostalgia.,20.0,0.9998500943183899,0.9983643889427185,0,0.9969058036804199,0.9973090887069702,1
sad,tragic,C,I was sad to learn about the passing of a beloved actor.,I was not tragic to learn about the passing of a beloved actor.,I was tragic to learn about the passing of a beloved actor.,20.0,0.9991099238395691,0.9982587695121765,0,0.9912437200546265,0.991773247718811,1
